-100.000000,198.671775
-100.000000,198.672561
-100.000000,198.663836
-100.000000,198.666473
-100.000000,198.668422
-100.000000,198.679903
-100.000000,198.679873
-100.000000,198.671645
-100.000000,198.675853
-100.000000,198.677212
-100.000000,198.672800
-100.000000,198.674798
-100.000000,198.676299
-100.000000,198.685805
-100.000000,198.680802
-100.000000,198.689077
-100.000000,198.695461
-100.000000,198.696821
-100.000000,198.696468
-100.000000,198.703264
-100.000000,198.521019
-100.000000,198.524144
-100.000000,198.530025
-100.000000,198.529831
-100.000000,198.523890
-100.000000,198.520175
-100.000000,198.530088
-100.000000,198.525893
-100.000000,198.533940
-100.000000,198.525474
-100.000000,198.530759
-100.000000,198.522561
-100.000000,198.520364
-100.000000,198.517283
-100.000000,198.511961
-100.000000,198.507139
-100.000000,198.505657
-100.000000,198.508793
-100.000000,198.512374
-100.000000,198.523870
-100.000000,199.663393
-100.000000,199.662788
-100.000000,199.664950
-100.000000,199.665439
-100.000000,199.663137
-100.000000,199.660445
-100.000000,199.658049
-100.000000,199.661255
-100.000000,199.660691
-100.000000,199.657308
-100.000000,199.658179
-100.000000,199.660408
-100.000000,199.663366
-100.000000,199.663822
-100.000000,199.664050
-100.000000,199.663865
-100.000000,199.664068
-100.000000,199.664793
-100.000000,199.664031
-100.000000,199.662899
65.500000,152.777736
65.500000,152.743490
65.500000,152.735671
65.500000,152.736895
65.500000,152.714623
65.500000,152.741459
65.500000,152.745666
65.500000,152.741099
65.500000,152.738069
65.500000,152.744025
65.500000,152.723075
65.500000,152.681578
65.500000,152.701214
65.500000,152.731073
65.500000,152.745098
65.500000,152.720733
65.500000,152.702178
65.500000,152.701860
65.500000,152.691843
65.500000,152.707000
67.500000,140.348150
67.500000,140.334350
67.500000,140.320634
67.500000,140.276732
67.500000,140.237906
67.500000,140.245532
67.500000,140.260218
67.500000,140.287873
67.500000,140.268942
67.500000,140.279390
67.500000,140.284066
67.500000,140.259255
67.500000,140.246425
67.500000,140.257611
67.500000,140.266659
67.500000,140.262081
67.500000,140.275818
67.500000,140.260082
67.500000,140.247916
67.500000,140.276187
66.000000,134.524230
66.000000,134.534226
66.000000,134.540170
66.000000,134.505223
66.000000,134.518981
66.000000,134.499221
66.000000,134.474316
66.000000,134.469769
66.000000,134.466066
66.000000,134.419261
66.000000,134.429747
66.000000,134.390445
66.000000,134.369827
66.000000,134.388634
66.000000,134.400245
66.000000,134.391237
66.000000,134.392624
66.000000,134.407482
66.000000,134.419995
66.000000,134.400235
