1815.958490,1648.323947
1814.175253,1632.828628
1823.684337,1622.431782
1827.407715,1620.935983
1828.220633,1609.020498
1829.169601,1599.013090
1831.613982,1612.667355
1831.136613,1615.019622
1837.423395,1606.711787
1840.456950,1601.805695
1842.745938,1607.127764
1842.302148,1591.133779
1844.083609,1607.019489
1842.699046,1602.741648
1846.227998,1584.687020
1857.651654,1585.296508
1853.203098,1581.755469
1855.386241,1580.298747
1857.841122,1578.467130
1859.889617,1584.874979
895.305278,2237.425075
918.313107,2235.729920
937.687653,2233.935687
944.708691,2231.988306
963.634494,2229.799253
981.056320,2227.871170
997.425097,2224.592825
1017.091183,2220.227813
1042.033659,2214.217582
1065.527409,2206.743677
1081.747258,2200.995820
1098.994844,2189.213046
1121.011843,2182.805461
1134.968154,2169.021295
1147.192497,2163.379497
1176.002551,2147.309912
1176.928688,2149.696299
1191.965734,2144.549088
1201.166704,2141.734985
1206.236630,2142.098925
1691.021565,1961.938275
1686.014297,1972.801595
1684.707471,1973.959416
1684.009537,1975.349519
1688.278657,1976.570095
1691.651242,1975.315660
1693.487164,1974.689525
1692.622190,1975.031512
1692.447493,1979.806741
1691.989223,1980.206607
1690.390627,1980.014435
1694.337398,1980.030708
1698.982868,1976.668463
1701.190475,1976.918672
1702.826346,1980.498006
1700.570126,1982.569317
1705.928926,1976.300039
1711.637388,1972.138560
1714.746782,1969.574703
1717.173521,1968.435682
503.709611,2490.731963
503.248464,2491.632860
503.002401,2491.709085
502.978814,2491.351235
502.840324,2491.127423
502.785382,2491.168487
502.837804,2491.376789
502.873853,2491.526218
502.854323,2491.627823
502.864734,2490.950555
502.800029,2490.605895
502.632413,2489.320653
502.595153,2489.500077
502.553922,2488.966287
502.811326,2489.434933
503.085534,2489.341643
503.128928,2489.818933
502.959484,2488.231604
502.894124,2488.271260
503.065172,2487.736960
1606.018871,2003.703864
1596.098117,2010.908276
1591.001082,2015.155214
1586.568734,2017.563090
1590.046190,2020.154604
1594.445368,2021.920201
1593.826540,2023.312869
1589.453400,2026.278015
1587.753763,2029.382637
1595.224642,2029.978484
1600.857717,2030.094022
1601.047914,2030.387688
1605.616263,2030.338043
1603.227085,2030.485366
1600.192430,2035.054534
1595.593906,2036.463573
1604.072297,2033.831704
1605.146763,2036.077256
1603.034594,2036.255975
1604.969503,2034.421211
718.709828,2327.424893
742.184223,2333.341579
707.179568,2344.507946
733.095359,2324.389130
737.306328,2324.152036
771.800049,2303.770917
756.338864,2319.186593
779.338043,2317.555758
780.011666,2305.462034
795.749432,2301.296116
805.992211,2303.939691
823.057059,2298.343680
827.607340,2296.141582
807.854736,2289.296262
804.101554,2289.583972
819.480144,2282.366306
827.199530,2279.625200
851.408859,2270.472832
861.185966,2265.777073
870.742330,2264.199515
