-100.000000,198.509708
-100.000000,198.508512
-100.000000,198.380508
-100.000000,198.281388
-100.000000,198.291711
-100.000000,198.123694
-100.000000,198.137146
-100.000000,198.149468
-100.000000,198.117701
-100.000000,198.006897
-100.000000,197.784461
-100.000000,197.791939
-100.000000,197.641079
-100.000000,197.646923
-100.000000,197.836747
-100.000000,197.872399
-100.000000,197.844186
-100.000000,197.803321
-100.000000,197.869654
-100.000000,197.851906
-100.000000,197.915167
-100.000000,197.901484
-100.000000,197.882715
-100.000000,197.892797
-100.000000,198.039240
-100.000000,198.057800
-100.000000,198.075129
-100.000000,198.031590
-100.000000,197.773545
-100.000000,197.691369
-100.000000,197.631659
-100.000000,197.406410
-100.000000,197.469783
-100.000000,197.423120
-100.000000,197.671287
-100.000000,197.751701
-100.000000,197.657434
-100.000000,197.638171
-100.000000,197.369845
-100.000000,197.372398
-100.000000,197.501267
-100.000000,197.357212
-100.000000,197.590033
-100.000000,197.424846
-100.000000,197.589929
-100.000000,197.601133
-100.000000,197.721036
-100.000000,197.765758
-100.000000,197.899834
-100.000000,197.866659
-100.000000,197.836190
-100.000000,197.688371
-100.000000,197.456703
-100.000000,197.312459
-100.000000,197.524837
-100.000000,197.637319
-100.000000,197.646049
-100.000000,197.714593
-100.000000,197.673468
-100.000000,197.569501
67.500000,47.376234
67.500000,47.336211
67.500000,47.357092
67.000000,47.778084
67.000000,47.811972
67.000000,47.806424
67.000000,47.816893
67.000000,47.836835
67.000000,47.803847
67.000000,47.825591
67.000000,47.850207
67.500000,47.422811
67.500000,47.422733
67.500000,47.415857
67.500000,47.378144
67.500000,47.355420
67.500000,47.375509
67.500000,47.327094
67.500000,47.313263
67.500000,47.308353
67.500000,44.799880
67.500000,44.797230
67.500000,44.799257
67.500000,44.805579
67.500000,44.806724
67.500000,44.816675
67.500000,44.818949
67.500000,44.819233
67.500000,44.817804
67.500000,44.815880
67.500000,44.813811
67.500000,44.819743
67.500000,44.825511
67.500000,44.829738
67.500000,44.829434
67.500000,44.830137
67.500000,44.828248
67.500000,44.823910
67.500000,44.830264
67.500000,44.835959
56.000000,51.941423
56.000000,52.004187
56.000000,51.942795
56.000000,52.034057
56.000000,52.072123
56.000000,52.152268
56.000000,52.090216
56.000000,52.112230
56.000000,52.104784
56.000000,52.127410
56.000000,52.162044
56.000000,52.240871
56.000000,52.279302
56.000000,52.262471
56.000000,52.256862
56.000000,52.211281
56.000000,52.255284
56.000000,52.258924
56.000000,52.276268
56.000000,52.296388
